,Unnamed: 0,X [s],Avanti sensor 1: EMG 1 [V],Avanti sensor 2: EMG 2 [V],Avanti sensor 3: EMG 3 [V],Avanti sensor 4: EMG 4 [V],Avanti sensor 5: EMG 5 [V],Avanti sensor 6: EMG 6 [V],Avanti sensor 7: EMG 7 [V],Avanti sensor 8: EMG 8 [V],Avanti sensor 9: EMG 9 [V],Avanti sensor 10: EMG 10 [V]
22128,22128,17.5722,-1.42672e-05,-2.60166e-05,-2.13169e-05,-1.86313e-05,-8.22461e-06,-2.60166e-05,-1.15816e-05,-2.70237e-05,-1.59457e-05,-7.46929e-05
22129,22129,17.573,-1.35958e-05,-2.6688e-05,-2.06455e-05,-1.84634e-05,-1.02388e-05,9.9031e-06,-2.18204e-06,-2.80308e-05,-2.03098e-05,-0.000127062
22130,22130,17.5738,-1.49386e-05,-2.31632e-05,-2.09812e-05,-2.03098e-05,-1.09102e-05,3.72625e-05,7.55322e-06,-2.87022e-05,-4.07874e-05,-0.000145357
22131,22131,17.5746,-1.2253e-05,-2.16526e-05,-1.79599e-05,-2.03098e-05,-1.2253e-05,-4.36408e-06,1.93027e-05,-3.10521e-05,-1.66171e-05,-0.000124376
22132,22132,17.5754,-1.35958e-05,-1.72885e-05,-1.69528e-05,-1.76242e-05,-1.49386e-05,-2.98772e-05,2.16526e-05,-3.39055e-05,-3.50805e-05,-7.98962e-05
22133,22133,17.5762,-1.27565e-05,-1.69528e-05,-1.8967e-05,-1.91348e-05,-1.4435e-05,-1.15816e-05,2.38346e-05,-3.23949e-05,-6.59647e-05,-4.448e-05
22134,22134,17.577,-1.35958e-05,-1.62814e-05,-1.96384e-05,-1.76242e-05,-1.52743e-05,1.84634e-06,2.50095e-05,-3.23949e-05,-3.10521e-05,-2.56809e-05
22135,22135,17.5778,-1.2253e-05,-1.46029e-05,-1.98062e-05,-1.62814e-05,-1.79599e-05,-2.18204e-06,2.40024e-05,-3.27306e-05,5.55581e-05,1.8967e-05
22136,22136,17.5786,-1.32601e-05,-1.59457e-05,-2.03098e-05,-1.81277e-05,-1.71206e-05,-7.21752e-06,1.96384e-05,-3.39055e-05,6.56291e-05,4.41444e-05
22137,22137,17.5794,-1.19173e-05,-1.71206e-05,-1.8967e-05,-1.62814e-05,-1.79599e-05,-1.561e-05,1.24208e-05,-3.05486e-05,2.83665e-05,4.61585e-05
22138,22138,17.5802,-1.42672e-05,-1.79599e-05,-2.03098e-05,-1.49386e-05,-2.36667e-05,-2.65202e-05,9.39956e-06,-3.40734e-05,1.67849e-07,4.26337e-05
22139,22139,17.581,-1.32601e-05,-1.66171e-05,-2.18204e-05,-1.93027e-05,-2.48417e-05,-3.65911e-05,6.21042e-06,-3.5584e-05,2.51774e-06,2.87022e-05
22140,22140,17.5818,-9.56741e-06,-1.42672e-05,-1.96384e-05,-2.06455e-05,-2.43381e-05,-2.73594e-05,-5.03548e-07,-3.50805e-05,9.23171e-06,1.39315e-05
22141,22141,17.5826,-1.25887e-05,-1.64492e-05,-2.03098e-05,-1.8967e-05,-2.53452e-05,-1.17494e-06,1.51064e-06,-3.39055e-05,1.69528e-05,-2.03098e-05
22142,22142,17.5834,-1.49386e-05,-1.69528e-05,-1.62814e-05,-1.8967e-05,-2.23239e-05,3.52483e-06,6.21042e-06,-3.45769e-05,-1.86313e-05,-5.77401e-05
22143,22143,17.5841,-1.49386e-05,-1.49386e-05,-1.76242e-05,-2.16526e-05,-2.06455e-05,-9.9031e-06,8.22461e-06,-3.45769e-05,-3.57519e-05,-4.51514e-05
22144,22144,17.5849,-1.34279e-05,-1.29244e-05,-1.86313e-05,-2.34989e-05,-1.96384e-05,-2.16526e-05,6.54612e-06,-3.44091e-05,-4.54871e-05,-8.39246e-07
22145,22145,17.5857,-1.57778e-05,-1.62814e-05,-1.8967e-05,-2.09812e-05,-1.8967e-05,-3.74304e-05,2.51774e-06,-3.50805e-05,-6.36149e-05,2.29953e-05
22146,22146,17.5865,-1.51064e-05,-1.76242e-05,-1.82956e-05,-1.69528e-05,-1.99741e-05,-4.7837e-05,-3.35698e-07,-3.37377e-05,-7.55322e-05,-2.34989e-06
22147,22147,17.5873,-1.39315e-05,-1.57778e-05,-1.86313e-05,-1.59457e-05,-1.7792e-05,-4.448e-05,-2.18204e-06,-3.27306e-05,-4.9012e-05,-4.448e-05
22148,22148,17.5881,-1.10781e-05,-1.69528e-05,-1.93027e-05,-1.29244e-05,-1.37636e-05,-7.88891e-06,-2.34989e-06,-2.97093e-05,-1.29244e-05,-2.80308e-05
22149,22149,17.5889,-9.23171e-06,-9.73526e-06,-2.09812e-05,-1.10781e-05,-1.37636e-05,4.81727e-05,-2.51774e-06,-3.10521e-05,4.68299e-05,2.93736e-05
22150,22150,17.5897,-1.19173e-05,-6.88182e-06,-2.23239e-05,-1.35958e-05,-1.79599e-05,6.93217e-05,-1.17494e-06,-3.27306e-05,8.64424e-05,0.00010457
22151,22151,17.5905,-1.39315e-05,-1.49386e-05,-2.23239e-05,-1.37636e-05,-1.49386e-05,3.27306e-05,-2.34989e-06,-2.87022e-05,7.26787e-05,0.000139986
22152,22152,17.5913,-1.25887e-05,-1.64492e-05,-2.36667e-05,-1.19173e-05,-1.40993e-05,-3.35698e-07,-8.39246e-07,-3.0045e-05,9.31563e-05,9.78561e-05
22153,22153,17.5921,-1.15816e-05,-1.69528e-05,-2.23239e-05,-1.40993e-05,-1.46029e-05,-4.51514e-05,0.0,-3.13878e-05,9.14778e-05,8.22461e-06
22154,22154,17.5929,-1.09102e-05,-1.46029e-05,-2.26596e-05,-1.59457e-05,-1.57778e-05,-4.61585e-05,-3.35698e-07,-3.17235e-05,5.28725e-05,-5.52224e-05
22155,22155,17.5937,-1.35958e-05,-1.09102e-05,-2.29953e-05,-1.46029e-05,-1.42672e-05,-1.51064e-05,-1.67849e-07,-2.71916e-05,-3.02129e-06,-3.74304e-05
22156,22156,17.5945,-1.2253e-05,-5.53903e-06,-2.29953e-05,-1.561e-05,-1.66171e-05,1.98062e-05,5.03548e-07,-2.60166e-05,-5.72366e-05,1.67849e-05
22157,22157,17.5953,-1.35958e-05,1.17494e-06,-2.43381e-05,-1.54421e-05,-2.16526e-05,6.49577e-05,3.02129e-06,-2.50095e-05,-5.89151e-05,5.7908e-05
22158,22158,17.5961,-1.42672e-05,-1.0071e-06,-2.19883e-05,-1.40993e-05,-2.23239e-05,9.18135e-05,-8.39246e-07,-2.46738e-05,-5.4551e-05,6.76432e-05
22159,22159,17.5969,-1.35958e-05,-4.86763e-06,-2.1149e-05,-1.49386e-05,-2.18204e-05,5.27047e-05,-8.39246e-07,-2.46738e-05,4.86763e-06,5.74044e-05
22160,22160,17.5976,-1.30922e-05,6.54612e-06,-2.09812e-05,-1.57778e-05,-1.99741e-05,-3.35698e-06,1.67849e-06,-2.55131e-05,3.47448e-05,2.93736e-05
22161,22161,17.5984,-1.10781e-05,9.9031e-06,-2.09812e-05,-1.32601e-05,-2.13169e-05,-2.29953e-05,6.21042e-06,-2.40024e-05,2.60166e-05,-1.49386e-05
22162,22162,17.5992,-8.89601e-06,-5.03548e-06,-2.23239e-05,-1.2253e-05,-2.60166e-05,-2.29953e-05,8.56031e-06,-2.6688e-05,2.4506e-05,-4.31373e-05
22163,22163,17.6,-8.56031e-06,-1.62814e-05,-2.03098e-05,-1.57778e-05,-2.51774e-05,-1.39315e-05,4.19623e-06,-3.54162e-05,3.45769e-05,-2.88701e-05
22164,22164,17.6008,-1.2253e-05,-1.49386e-05,-1.82956e-05,-1.74563e-05,-2.4506e-05,-7.72107e-06,-3.35698e-07,-3.64233e-05,4.33051e-05,-6.88182e-06
22165,22165,17.6016,-1.09102e-05,-1.35958e-05,-1.76242e-05,-1.62814e-05,-2.50095e-05,-1.84634e-06,5.03548e-07,-3.77661e-05,6.88182e-06,-5.20333e-06
22166,22166,17.6024,-9.9031e-06,-1.49386e-05,-2.16526e-05,-1.66171e-05,-2.19883e-05,-1.17494e-06,1.0071e-06,-3.57519e-05,-3.54162e-05,-1.62814e-05
22167,22167,17.6032,-1.2253e-05,-1.32601e-05,-2.29953e-05,-1.561e-05,-2.23239e-05,-5.53903e-06,1.84634e-06,-3.30663e-05,-3.87732e-05,-1.4435e-05
22168,22168,17.604,-1.04067e-05,-1.35958e-05,-2.16526e-05,-1.2253e-05,-2.19883e-05,-1.14137e-05,1.67849e-06,-3.30663e-05,-2.23239e-05,9.06386e-06
22169,22169,17.6048,-8.89601e-06,-1.49386e-05,-1.8967e-05,-1.02388e-05,-2.24918e-05,-1.62814e-05,-3.18914e-06,-3.122e-05,-7.21752e-06,1.19173e-05
22170,22170,17.6056,-1.05745e-05,-1.69528e-05,-1.7792e-05,-1.25887e-05,-2.06455e-05,-1.51064e-05,-9.9031e-06,-3.37377e-05,5.03548e-07,1.34279e-06
22171,22171,17.6064,-1.12459e-05,-1.49386e-05,-1.99741e-05,-1.46029e-05,-1.79599e-05,-1.2253e-05,8.39246e-07,-3.18914e-05,3.35698e-06,-2.18204e-06
22172,22172,17.6072,-1.27565e-05,-1.71206e-05,-2.19883e-05,-1.35958e-05,-1.42672e-05,-1.04067e-05,8.39246e-07,-3.15557e-05,3.52483e-06,2.51774e-06
22173,22173,17.608,-1.52743e-05,-1.96384e-05,-2.16526e-05,-1.49386e-05,-1.35958e-05,-1.02388e-05,-5.03548e-06,-2.92058e-05,7.88891e-06,1.17494e-05
22174,22174,17.6088,-1.46029e-05,-2.03098e-05,-2.23239e-05,-1.62814e-05,-1.7792e-05,-1.10781e-05,1.51064e-06,-2.23239e-05,1.40993e-05,7.04967e-06
22175,22175,17.6096,-1.37636e-05,-2.3331e-05,-2.3331e-05,-1.8967e-05,-1.84634e-05,-1.12459e-05,9.73526e-06,-1.99741e-05,-1.25887e-05,5.87472e-06
22176,22176,17.6104,-1.46029e-05,-2.06455e-05,-2.43381e-05,-2.16526e-05,-1.98062e-05,-8.39246e-06,6.21042e-06,-2.29953e-05,-3.91089e-05,2.60166e-05
22177,22177,17.6111,-1.51064e-05,-1.49386e-05,-2.3331e-05,-1.98062e-05,-1.51064e-05,1.17494e-06,3.18914e-06,-1.86313e-05,-3.03807e-05,3.10521e-05
22178,22178,17.6119,-1.15816e-05,-1.37636e-05,-2.3331e-05,-1.96384e-05,-1.32601e-05,1.04067e-05,7.21752e-06,-1.59457e-05,-1.39315e-05,1.32601e-05
22179,22179,17.6127,-1.12459e-05,-1.52743e-05,-2.43381e-05,-2.21561e-05,-1.2253e-05,3.86053e-06,2.40024e-05,-1.46029e-05,-8.56031e-06,-4.86763e-06
22180,22180,17.6135,-1.2253e-05,-1.7792e-05,-2.53452e-05,-2.04776e-05,-1.19173e-05,-3.52483e-06,5.62295e-05,-1.4435e-05,-1.09102e-05,-3.18914e-06
22181,22181,17.6143,-1.09102e-05,-2.01419e-05,-2.43381e-05,-1.99741e-05,-1.25887e-05,-5.03548e-06,7.50286e-05,-2.09812e-05,-5.20333e-06,3.18914e-06
22182,22182,17.6151,-9.23171e-06,-1.84634e-05,-2.4506e-05,-1.99741e-05,-1.19173e-05,-5.53903e-06,5.27047e-05,-2.06455e-05,-2.18204e-06,6.37827e-06
22183,22183,17.6159,-1.09102e-05,-1.46029e-05,-2.18204e-05,-1.99741e-05,-1.24208e-05,-9.06386e-06,1.79599e-05,-2.70237e-05,3.18914e-06,1.84634e-06
22184,22184,17.6167,-1.15816e-05,-1.49386e-05,-2.46738e-05,-1.42672e-05,-1.66171e-05,-4.36408e-06,1.17494e-06,-3.54162e-05,1.82956e-05,1.67849e-06
22185,22185,17.6175,-1.47707e-05,-1.62814e-05,-2.46738e-05,-1.46029e-05,-1.61135e-05,-4.53193e-06,-5.20333e-06,-4.12909e-05,3.47448e-05,1.05745e-05
22186,22186,17.6183,-1.2253e-05,-1.62814e-05,-2.29953e-05,-1.76242e-05,-1.57778e-05,-9.56741e-06,-8.39246e-07,-4.07874e-05,2.98772e-05,9.9031e-06
22187,22187,17.6191,-1.14137e-05,-1.62814e-05,-2.3331e-05,-1.561e-05,-2.1149e-05,-6.88182e-06,5.03548e-07,-3.6759e-05,2.06455e-05,6.71397e-07
22188,22188,17.6199,-1.19173e-05,-1.64492e-05,-2.29953e-05,-1.66171e-05,-2.28275e-05,-8.39246e-06,3.69268e-06,-3.10521e-05,4.19623e-06,-1.09102e-05
22189,22189,17.6207,-1.12459e-05,-1.57778e-05,-2.13169e-05,-1.82956e-05,-2.26596e-05,-1.05745e-05,2.83665e-05,-2.56809e-05,2.18204e-06,-1.86313e-05
22190,22190,17.6215,-1.32601e-05,-1.82956e-05,-1.8967e-05,-1.59457e-05,-2.29953e-05,-9.9031e-06,5.15297e-05,-2.76951e-05,3.5584e-05,-2.03098e-05
22191,22191,17.6223,-1.19173e-05,-2.09812e-05,-1.82956e-05,-1.29244e-05,-2.23239e-05,-6.88182e-06,3.70947e-05,-2.98772e-05,8.92958e-05,-9.9031e-06
22192,22192,17.6231,-1.35958e-05,-2.40024e-05,-2.23239e-05,-1.30922e-05,-2.29953e-05,-4.86763e-06,1.84634e-06,-3.18914e-05,5.75723e-05,1.71206e-05
22193,22193,17.6239,-1.42672e-05,-1.98062e-05,-2.16526e-05,-1.35958e-05,-2.46738e-05,-3.86053e-06,-2.23239e-05,-3.23949e-05,-8.56031e-06,3.81018e-05
22194,22194,17.6246,-1.25887e-05,-1.98062e-05,-2.09812e-05,-1.82956e-05,-1.96384e-05,-1.67849e-06,-8.89601e-06,-2.93736e-05,-3.84375e-05,1.42672e-05
22195,22195,17.6254,-1.2253e-05,-2.1149e-05,-2.16526e-05,-1.69528e-05,-2.04776e-05,-2.18204e-06,5.87472e-06,-2.90379e-05,-7.83856e-05,1.0071e-06
22196,22196,17.6262,-1.32601e-05,-2.1149e-05,-2.16526e-05,-2.04776e-05,-1.98062e-05,-3.52483e-06,-9.56741e-06,-3.39055e-05,-9.90311e-05,6.21042e-06
22197,22197,17.627,-1.42672e-05,-1.76242e-05,-2.06455e-05,-1.76242e-05,-1.76242e-05,-5.70687e-06,-1.02388e-05,-3.59197e-05,-7.73785e-05,3.18914e-06
22198,22198,17.6278,-1.66171e-05,-1.35958e-05,-1.93027e-05,-1.71206e-05,-1.76242e-05,-7.38537e-06,-1.8967e-05,-3.42412e-05,-3.37377e-05,-3.18914e-06
22199,22199,17.6286,-1.7792e-05,-1.02388e-05,-1.8967e-05,-1.4435e-05,-1.71206e-05,-2.6688e-05,-3.27306e-05,-2.93736e-05,-7.21752e-06,-5.03548e-07
22200,22200,17.6294,-1.561e-05,-3.86053e-06,-1.99741e-05,-1.561e-05,-1.24208e-05,-6.26078e-05,-5.37118e-05,-2.83665e-05,-1.96384e-05,1.93027e-05
22201,22201,17.6302,-1.29244e-05,5.03548e-07,-1.86313e-05,-1.8967e-05,-1.49386e-05,-5.62295e-05,-6.37827e-05,-3.10521e-05,-3.32342e-05,1.59457e-05
22202,22202,17.631,-1.10781e-05,-3.18914e-06,-1.96384e-05,-1.99741e-05,-1.30922e-05,-1.79599e-05,-3.10521e-05,-3.44091e-05,3.52483e-06,2.34989e-06
22203,22203,17.6318,-1.0071e-05,-1.39315e-05,-1.96384e-05,-2.09812e-05,-1.2253e-05,2.09812e-05,-2.18204e-06,-3.70947e-05,5.62295e-05,1.67849e-06
22204,22204,17.6326,-1.09102e-05,-1.37636e-05,-1.86313e-05,-1.8967e-05,-1.25887e-05,5.75723e-05,5.37118e-06,-3.37377e-05,7.60357e-05,9.73526e-06
22205,22205,17.6334,-1.2253e-05,-1.35958e-05,-2.09812e-05,-1.84634e-05,-1.15816e-05,6.02579e-05,-4.53193e-06,-2.92058e-05,7.70428e-05,1.59457e-05
22206,22206,17.6342,-1.2253e-05,-1.05745e-05,-2.29953e-05,-1.79599e-05,-1.47707e-05,1.79599e-05,-7.88891e-06,-2.29953e-05,4.3473e-05,1.02388e-05
22207,22207,17.635,-1.04067e-05,-1.29244e-05,-2.1149e-05,-1.79599e-05,-1.64492e-05,6.54612e-06,5.80758e-05,-1.59457e-05,-2.01419e-06,1.32601e-05
22208,22208,17.6358,-1.32601e-05,-1.15816e-05,-1.96384e-05,-1.69528e-05,-1.69528e-05,1.76242e-05,9.65133e-05,-1.72885e-05,-1.99741e-05,1.71206e-05
22209,22209,17.6366,-1.35958e-05,-1.17494e-05,-2.03098e-05,-1.69528e-05,-1.86313e-05,3.86053e-06,8.49317e-05,-2.70237e-05,-1.79599e-05,1.19173e-05
22210,22210,17.6374,-1.25887e-05,-1.2253e-05,-2.36667e-05,-1.72885e-05,-1.86313e-05,2.18204e-06,6.09293e-05,-3.3402e-05,1.67849e-07,6.04257e-06
22211,22211,17.6381,-1.2253e-05,-1.12459e-05,-2.09812e-05,-1.76242e-05,-1.96384e-05,1.02388e-05,1.561e-05,-3.60876e-05,3.39055e-05,7.55322e-06
22212,22212,17.6389,-1.2253e-05,-6.54612e-06,-2.03098e-05,-1.4435e-05,-1.99741e-05,1.15816e-05,-2.50095e-05,-4.17945e-05,5.72366e-05,1.34279e-05
22213,22213,17.6397,-1.32601e-05,-4.86763e-06,-1.96384e-05,-1.57778e-05,-2.19883e-05,4.69978e-06,-2.97093e-05,-4.88441e-05,5.1194e-05,1.09102e-05
22214,22214,17.6405,-1.32601e-05,-6.88182e-06,-1.96384e-05,-1.82956e-05,-2.06455e-05,-1.84634e-06,-4.53193e-05,-5.01869e-05,2.51774e-06,8.22461e-06
22215,22215,17.6413,-1.46029e-05,-1.12459e-05,-1.96384e-05,-1.40993e-05,-2.40024e-05,-1.10781e-05,-3.77661e-05,-4.54871e-05,-4.58228e-05,2.51774e-06
22216,22216,17.6421,-1.46029e-05,-1.91348e-05,-2.09812e-05,-1.49386e-05,-2.70237e-05,-2.31632e-05,8.39246e-07,-3.60876e-05,-3.30663e-05,6.88182e-06
22217,22217,17.6429,-1.46029e-05,-2.09812e-05,-2.16526e-05,-1.35958e-05,-2.80308e-05,-3.0045e-05,8.56031e-06,-2.97093e-05,-1.59457e-05,1.19173e-05
22218,22218,17.6437,-1.561e-05,-2.21561e-05,-2.08133e-05,-1.35958e-05,-2.58488e-05,-2.93736e-05,8.39246e-07,-2.40024e-05,-1.98062e-05,5.20333e-06
22219,22219,17.6445,-1.49386e-05,-1.8967e-05,-2.06455e-05,-1.4435e-05,-2.55131e-05,-3.0045e-05,3.30663e-05,-1.4435e-05,-2.16526e-05,-2.18204e-06
22220,22220,17.6453,-1.49386e-05,-1.561e-05,-2.23239e-05,-1.74563e-05,-2.26596e-05,-3.97803e-05,7.83856e-05,-7.21752e-06,-9.56741e-06,1.17494e-06
22221,22221,17.6461,-1.37636e-05,-1.29244e-05,-2.16526e-05,-1.79599e-05,-2.50095e-05,-4.63264e-05,0.000112963,-1.51064e-06,1.52743e-05,5.20333e-06
22222,22222,17.6469,-1.67849e-05,-7.72107e-06,-2.23239e-05,-1.8967e-05,-2.19883e-05,-5.01869e-05,7.36858e-05,-8.89601e-06,1.79599e-05,4.53193e-06
22223,22223,17.6477,-1.67849e-05,-5.53903e-06,-2.23239e-05,-2.09812e-05,-2.26596e-05,-3.57519e-05,8.89601e-06,-1.69528e-05,2.03098e-05,3.18914e-06
22224,22224,17.6485,-1.51064e-05,-4.19623e-06,-2.16526e-05,-1.93027e-05,-1.96384e-05,2.51774e-06,-4.86763e-06,-2.56809e-05,4.36408e-05,7.21752e-06
22225,22225,17.6493,-1.30922e-05,-8.39246e-07,-2.09812e-05,-1.57778e-05,-1.69528e-05,3.54162e-05,1.66171e-05,-3.20592e-05,4.54871e-05,6.37827e-06
22226,22226,17.6501,-1.37636e-05,-2.18204e-06,-2.16526e-05,-1.49386e-05,-1.561e-05,3.86053e-06,3.25628e-05,-3.07164e-05,3.54162e-05,6.54612e-06
22227,22227,17.6509,-1.32601e-05,-5.20333e-06,-2.06455e-05,-1.49386e-05,-1.32601e-05,3.35698e-07,1.2253e-05,-2.50095e-05,4.07874e-05,5.03548e-06
22228,22228,17.6516,-1.42672e-05,-1.25887e-05,-2.09812e-05,-1.46029e-05,-1.561e-05,3.96124e-05,5.20333e-06,-2.90379e-05,9.56741e-06,4.36408e-06
22229,22229,17.6524,-1.46029e-05,-1.49386e-05,-2.1149e-05,-1.30922e-05,-1.59457e-05,3.57519e-05,-3.52483e-06,-3.92767e-05,-2.73594e-05,1.84634e-06
22230,22230,17.6532,-1.42672e-05,-1.42672e-05,-2.09812e-05,-1.32601e-05,-1.46029e-05,2.76951e-05,-2.03098e-05,-4.12909e-05,-4.14588e-05,5.03548e-07
22231,22231,17.654,-1.46029e-05,-1.59457e-05,-2.31632e-05,-1.52743e-05,-1.62814e-05,3.54162e-05,-2.09812e-05,-3.86053e-05,-1.86313e-05,1.17494e-06
22232,22232,17.6548,-1.51064e-05,-1.62814e-05,-2.43381e-05,-1.69528e-05,-1.561e-05,7.55322e-06,-2.06455e-05,-3.40734e-05,-1.84634e-05,1.67849e-07
22233,22233,17.6556,-1.30922e-05,-1.66171e-05,-2.09812e-05,-1.37636e-05,-1.37636e-05,-6.8986e-05,2.34989e-06,-3.17235e-05,-3.6759e-05,2.18204e-06
22234,22234,17.6564,-1.561e-05,-1.94705e-05,-2.13169e-05,-1.561e-05,-1.76242e-05,-8.74495e-05,1.30922e-05,-3.3402e-05,-1.72885e-05,1.17494e-05
22235,22235,17.6572,-1.79599e-05,-1.84634e-05,-2.06455e-05,-1.2253e-05,-1.93027e-05,-1.29244e-05,2.51774e-06,-3.60876e-05,-1.67849e-07,1.05745e-05
22236,22236,17.658,-1.46029e-05,-1.8967e-05,-2.43381e-05,-1.71206e-05,-1.96384e-05,3.3402e-05,1.67849e-07,-3.86053e-05,6.04257e-06,5.53903e-06
22237,22237,17.6588,-1.35958e-05,-1.69528e-05,-2.38346e-05,-1.51064e-05,-2.06455e-05,1.57778e-05,-5.87472e-06,-4.21302e-05,2.1149e-05,1.51064e-06
22238,22238,17.6596,-1.32601e-05,-1.39315e-05,-2.24918e-05,-1.46029e-05,-1.7792e-05,-3.52483e-06,-1.99741e-05,-4.43122e-05,1.86313e-05,-1.34279e-06
22239,22239,17.6604,-1.19173e-05,-1.46029e-05,-2.24918e-05,-1.66171e-05,-1.49386e-05,3.52483e-06,-2.26596e-05,-4.61585e-05,1.47707e-05,-1.51064e-06
22240,22240,17.6612,-1.29244e-05,-1.76242e-05,-2.43381e-05,-1.99741e-05,-1.93027e-05,1.81277e-05,-2.16526e-05,-4.24659e-05,1.05745e-05,2.18204e-06
22241,22241,17.662,-9.9031e-06,-1.561e-05,-2.53452e-05,-2.16526e-05,-2.13169e-05,8.22461e-06,-3.03807e-05,-4.24659e-05,-8.39246e-07,1.51064e-06
22242,22242,17.6628,-1.2253e-05,-1.15816e-05,-2.43381e-05,-2.09812e-05,-1.86313e-05,2.51774e-06,-2.08133e-05,-4.11231e-05,-8.56031e-06,-8.39246e-07
22243,22243,17.6636,-9.9031e-06,-8.56031e-06,-2.03098e-05,-2.19883e-05,-1.79599e-05,3.02129e-06,3.18914e-06,-3.10521e-05,-2.53452e-05,2.34989e-06
22244,22244,17.6644,-1.02388e-05,-3.18914e-06,-2.06455e-05,-2.24918e-05,-1.69528e-05,-5.03548e-07,2.87022e-05,-1.84634e-05,-3.0045e-05,2.34989e-06
22245,22245,17.6651,-8.89601e-06,-7.38537e-06,-2.09812e-05,-2.04776e-05,-1.76242e-05,-1.17494e-06,3.97803e-05,-1.561e-05,-1.62814e-05,-1.0071e-06
22246,22246,17.6659,-8.72816e-06,-1.37636e-05,-1.86313e-05,-1.98062e-05,-1.42672e-05,-4.53193e-06,2.85344e-05,-2.38346e-05,-1.32601e-05,-1.67849e-07
22247,22247,17.6667,-8.22461e-06,-1.4435e-05,-2.18204e-05,-1.76242e-05,-1.32601e-05,-7.88891e-06,1.35958e-05,-2.97093e-05,-1.29244e-05,-1.51064e-06
22248,22248,17.6675,-7.55322e-06,-1.54421e-05,-2.16526e-05,-1.62814e-05,-1.59457e-05,-9.9031e-06,-1.51064e-06,-3.47448e-05,-3.02129e-06,-1.84634e-06
22249,22249,17.6683,-6.88182e-06,-1.42672e-05,-2.31632e-05,-1.66171e-05,-1.86313e-05,-8.56031e-06,-1.7792e-05,-3.40734e-05,1.32601e-05,-1.51064e-06
22250,22250,17.6691,-4.86763e-06,-1.29244e-05,-2.29953e-05,-2.03098e-05,-1.35958e-05,-5.53903e-06,-3.40734e-05,-2.88701e-05,3.52483e-05,5.37118e-06
22251,22251,17.6699,-6.54612e-06,-1.49386e-05,-2.26596e-05,-1.76242e-05,-1.27565e-05,-3.86053e-06,-4.0116e-05,-2.36667e-05,8.66102e-05,1.91348e-05
22252,22252,17.6707,-8.22461e-06,-1.37636e-05,-2.31632e-05,-1.59457e-05,-1.37636e-05,-3.18914e-06,-3.37377e-05,-2.4506e-05,7.46929e-05,1.99741e-05
22253,22253,17.6715,-9.9031e-06,-1.37636e-05,-2.48417e-05,-1.81277e-05,-1.25887e-05,-1.84634e-06,-2.97093e-05,-2.53452e-05,1.14137e-05,8.89601e-06
22254,22254,17.6723,-1.02388e-05,-1.2253e-05,-2.3331e-05,-1.82956e-05,-1.39315e-05,-4.86763e-06,-3.27306e-05,-2.90379e-05,-2.76951e-05,1.17494e-06
22255,22255,17.6731,-8.22461e-06,-1.37636e-05,-2.46738e-05,-1.93027e-05,-1.49386e-05,-6.21042e-06,-2.36667e-05,-2.93736e-05,-3.70947e-05,4.53193e-06
22256,22256,17.6739,-1.05745e-05,-1.59457e-05,-2.46738e-05,-2.03098e-05,-1.42672e-05,-9.23171e-06,-8.89601e-06,-2.03098e-05,-2.43381e-05,7.88891e-06
22257,22257,17.6747,-9.39956e-06,-1.79599e-05,-2.29953e-05,-2.16526e-05,-1.76242e-05,-1.05745e-05,1.35958e-05,-1.49386e-05,-9.56741e-06,6.37827e-06
22258,22258,17.6755,-9.56741e-06,-1.7792e-05,-2.21561e-05,-2.16526e-05,-1.96384e-05,-1.42672e-05,1.96384e-05,-1.32601e-05,-2.01419e-06,5.20333e-06
22259,22259,17.6763,-1.30922e-05,-1.62814e-05,-2.13169e-05,-1.69528e-05,-1.54421e-05,-1.52743e-05,9.73526e-06,-1.46029e-05,-3.35698e-07,5.70687e-06
22260,22260,17.6771,-1.05745e-05,-1.7792e-05,-1.91348e-05,-1.561e-05,-1.2253e-05,-1.25887e-05,4.36408e-06,-1.8967e-05,-5.03548e-07,4.53193e-06
22261,22261,17.6779,-7.88891e-06,-1.57778e-05,-2.06455e-05,-1.76242e-05,-1.59457e-05,-1.14137e-05,-3.52483e-06,-2.83665e-05,-5.53903e-06,6.54612e-06
22262,22262,17.6786,-9.9031e-06,-1.79599e-05,-1.86313e-05,-1.46029e-05,-2.23239e-05,-7.55322e-06,-4.69978e-06,-3.40734e-05,-7.04967e-06,6.54612e-06
22263,22263,17.6794,-1.15816e-05,-1.62814e-05,-1.69528e-05,-1.42672e-05,-2.46738e-05,-6.21042e-06,-1.67849e-07,-3.74304e-05,5.03548e-07,3.86053e-06
22264,22264,17.6802,-1.35958e-05,-1.35958e-05,-1.4435e-05,-1.561e-05,-2.1149e-05,-3.35698e-06,2.01419e-06,-3.96124e-05,1.24208e-05,5.87472e-06
22265,22265,17.681,-1.37636e-05,-1.52743e-05,-1.561e-05,-1.15816e-05,-1.99741e-05,-1.67849e-06,8.05676e-06,-3.59197e-05,1.71206e-05,1.04067e-05
22266,22266,17.6818,-1.2253e-05,-1.67849e-05,-1.76242e-05,-1.35958e-05,-2.24918e-05,-1.17494e-06,2.46738e-05,-2.73594e-05,6.88182e-06,9.23171e-06
22267,22267,17.6826,-1.12459e-05,-1.57778e-05,-1.93027e-05,-1.49386e-05,-2.24918e-05,-1.84634e-06,3.64233e-05,-2.26596e-05,5.03548e-07,6.71397e-06
