,0,1,2,3,4,5,6,7,8,9
120,1.913535419013028e-05,2.4521042648277804e-05,2.4692934454522537e-05,2.449819459406246e-05,2.059314950578521e-05,1.0009729627757477e-05,1.246319146323282e-05,1.9599743271776205e-05,1.5991258662412825e-07,1.9104539737020908e-06
121,9.665927753284514e-07,4.706443153617637e-06,1.9507034635389867e-07,1.0085439510205063e-05,1.8272741120015767e-06,6.915869515627743e-06,7.75293671460595e-07,4.400424661000665e-07,5.213517176732122e-06,1.0570908954809407e-05
122,1.8044874848256296e-05,2.4727513231663225e-05,3.117843080750041e-05,2.0038279392099354e-05,1.5579399411238473e-05,1.773946590764262e-05,4.979660337011234e-06,4.416823136130177e-05,2.8854102215481473e-06,2.0538965589004531e-07
123,5.009804539340907e-06,6.0089704149395815e-06,2.3749781360851637e-07,1.4796073076017058e-05,1.234219927213211e-05,1.3514971870337134e-06,8.686778112182886e-06,3.899187219745238e-06,2.335482839318496e-05,9.586708975089568e-06
124,7.86067052808968e-06,3.005168834895313e-06,3.039573387528683e-07,6.219308358776219e-06,1.3769169706100487e-05,2.4642797143992297e-06,1.5219952633152665e-05,2.0319654775923788e-05,3.1792556136163952e-06,1.0781201752271172e-05
125,1.0103077275289505e-05,2.6968947660300503e-05,7.466227440446762e-06,2.6967501883765376e-05,1.915142398761306e-05,1.0086981214809224e-05,1.6474378093124434e-05,3.2307452363848156e-05,2.7432284284362673e-06,7.496128490520535e-07
126,5.303932050436146e-06,6.816684782863579e-06,1.446920369503304e-05,7.077634423340532e-07,9.653107996262351e-06,8.810350153284145e-06,2.2439213101024118e-05,1.0687905889103166e-05,2.7162312369317887e-05,8.438155586220607e-06
127,1.3677939432494547e-05,1.0592389495186856e-05,3.1659704778067344e-05,3.31409942442587e-05,3.4826255397034374e-05,1.0831083466438647e-05,1.6973053668906763e-06,4.289464021111751e-05,5.506476296752142e-07,1.8840991055846085e-06
128,8.358123048708525e-06,8.19336079182334e-06,6.771168164501761e-06,1.3406159561736023e-05,6.392706582398237e-06,2.3159664865960072e-06,4.080390543101391e-05,9.686152520734745e-06,4.311214507980179e-06,1.1837536209063406e-05
129,2.0540146204115844e-05,5.01168454757818e-06,1.4440234093181985e-05,1.0477845175920086e-05,1.455742868091618e-06,1.01085474811826e-05,9.501388862483412e-06,4.625497649992391e-05,5.12746167047962e-07,3.4661925112781084e-06
130,5.903859677897553e-06,1.4963545636637337e-05,2.5334867444142553e-05,3.671189107138855e-06,2.6128336555916617e-05,5.391332601144253e-07,5.770493830724233e-05,1.4930413893860472e-05,1.3230027850813493e-05,4.655733607137617e-06
131,1.701199038942564e-05,1.4614632472122932e-06,4.094656336619441e-06,9.865580297526927e-06,2.7284249386262738e-06,1.6550218021401547e-05,1.3257778655354426e-05,1.1823684873668044e-05,1.2164688801057575e-06,2.045398130457471e-05
132,1.7856704128185977e-05,2.1686169399848802e-05,1.8634599248001472e-05,2.636879718410102e-05,2.226958577306501e-05,8.13404025434825e-06,2.5220647538327015e-05,5.584221911356693e-05,4.056328620674224e-06,1.2399111984911247e-05
133,1.0636185745818628e-05,1.4338765344241396e-07,5.390955372472073e-07,1.3067924811125896e-05,7.339542760298933e-07,2.3939490688215743e-07,1.2763826094227144e-05,2.2179820612958396e-06,3.097097379146067e-06,6.450460973693378e-06
134,4.343398387875964e-06,1.9238588500277252e-05,9.84655389507951e-06,2.45294036912778e-06,1.7270257860737404e-05,1.0254640368787228e-05,4.2088614345815126e-05,2.2450734516730506e-05,4.198088544496758e-06,9.256383281937466e-06
135,4.5745559614466786e-07,1.3557663729204189e-05,2.104235832263204e-06,1.9585620870676597e-05,4.904816090049699e-06,3.832827433123324e-06,2.1928663816498688e-05,2.12648062129266e-05,7.675286807848531e-06,9.048162001685682e-06
136,1.4118190164600578e-05,4.7170491147534315e-06,4.080193790165709e-06,5.199864494558803e-06,1.2766962811013333e-05,6.670386049022459e-06,1.4456985931055176e-05,2.511767561108016e-06,5.088916710099708e-06,2.589835691466805e-05
137,1.1364483387629605e-05,1.1679676916587122e-05,2.903163324483793e-05,2.38044789805538e-05,2.8368267094383062e-05,1.660946602534421e-05,3.5802304687203914e-06,3.094495127045467e-05,1.5954898689058351e-06,1.1385402367819006e-05
138,3.659898149309928e-06,2.1902215899665538e-05,3.260500507851401e-06,3.358666958485894e-07,1.525289877252825e-05,1.4449228983502122e-05,2.8136323307544524e-05,6.362018037146432e-06,2.5802199918527914e-05,1.2499989586010199e-05
139,2.261891203129757e-05,4.682248953236861e-06,2.2383622971182384e-05,1.25557073430224e-05,2.6336176950444985e-05,4.7161521979936e-06,3.8226987568687475e-06,3.9609460227038465e-05,1.0970066605868645e-06,6.003031275551891e-06
140,1.6556754631076962e-05,1.2017595321423179e-06,1.9420614971083694e-05,4.2105324745692235e-06,3.8598212852717645e-06,5.509192222052886e-06,2.4379887732879152e-05,1.7691309873963366e-05,3.1365376459582022e-06,9.131534542219114e-06
141,1.95568291015349e-05,7.888623846611903e-06,8.618626920088184e-06,2.6694752710422734e-05,8.628346914187379e-06,1.3277218226303058e-05,9.263565333800531e-06,7.787308501302817e-06,3.109765994596955e-05,2.3097836237703052e-05
142,3.902405455369843e-05,2.4547737416693545e-05,2.4860519574208516e-05,3.182120826856191e-05,3.5527509362813484e-05,1.5624439633540792e-05,1.9643230289846425e-05,2.1998025163696195e-05,1.96846488911437e-05,1.0344151676193457e-05
143,8.118706674203781e-06,7.676175951145246e-06,2.5193938269020937e-06,2.8839977947958128e-05,1.174742241639996e-05,1.0710653060494789e-05,2.2929987064112974e-05,2.8344073171127667e-05,1.0622398886388366e-05,1.3069057108296775e-05
144,1.08845659694943e-05,1.603068921003264e-05,2.603778987257245e-05,1.627739909373688e-05,3.8001016567842914e-05,1.0210453796155146e-05,3.10504824125333e-05,2.8580322475720224e-05,1.743127606327379e-05,2.9448325192996778e-06
145,5.18329025992273e-06,1.1503811343855996e-05,9.149777692133649e-07,3.7524214589273117e-06,4.282803632570667e-07,8.160046292541167e-07,3.257041341340802e-05,3.686726677994525e-06,8.434381565694645e-06,1.2930326365195987e-05
146,6.0293364958046796e-06,3.719707115059469e-06,3.5720113788892036e-07,9.713958104279282e-07,5.968293885762166e-06,6.71104979745444e-06,1.319137529341112e-05,1.6336343912237333e-05,1.1771842487401362e-05,4.307696087439149e-06
147,2.314211856976718e-05,2.0778152810080653e-05,1.7054729254312265e-05,2.1447222273778203e-05,2.4933319168122758e-05,1.9467367834352192e-05,6.774565395219888e-05,7.275566257182158e-05,5.3457891210102546e-06,2.8414097101379125e-06
148,1.1036416492461824e-05,5.350765426183595e-06,1.411186274087264e-06,1.437811311301434e-05,7.060702998524643e-06,9.441059428505311e-06,4.6830938634652795e-05,2.2137391876991284e-05,2.8844386748291077e-05,1.8557106757506046e-05
149,2.509624044813358e-05,2.499397802028377e-05,3.24468731855503e-05,1.7819154137034797e-05,2.537842141423338e-05,1.3862107869665047e-05,3.503252722872151e-05,4.146789651274953e-05,1.5871836403792516e-05,6.109172207852215e-06
150,7.553279999999952e-06,9.735300000000022e-06,8.392199999999984e-06,1.9999999995978096e-10,2.9373399999999992e-05,1.4435029999999995e-05,2.5009483e-05,4.699900000000026e-06,1.342835000000006e-06,1.8631304999999993e-05
151,1.9991122436973983e-06,1.2984808154563855e-07,1.5199933022019382e-05,2.599816914919749e-05,1.2039145567393718e-05,1.0019277582854778e-06,6.851528145890976e-05,1.525269763695106e-05,8.878169756511215e-06,1.8190541224620605e-05
152,2.1347196104660814e-05,1.402095023993352e-05,3.2753739620939936e-05,3.311704541804604e-05,2.1417303288249375e-05,1.6569240087971758e-06,8.698571456975431e-05,2.218380890749809e-05,1.1432438031788028e-09,1.3521353893490455e-05
153,1.4263040235607681e-05,4.702803539599456e-06,6.66566149878045e-06,3.0296702695630998e-05,1.737938969986523e-05,5.9712295928001136e-06,5.875087755404113e-05,1.9926579958571665e-05,6.156588530911281e-07,3.594667066133759e-05
154,1.8116025017350713e-05,1.5993321443994626e-05,2.989975028829841e-05,1.1036191040189125e-05,3.069415053900391e-05,2.1532596127912556e-05,2.2332487518786733e-05,2.851145033110634e-05,3.885084523261458e-06,2.4534685193856354e-05
155,3.1806338682183606e-06,6.364366321827654e-06,1.5368149208394276e-07,8.287555149935994e-06,1.9797229271041436e-05,8.55028300008203e-06,7.655950323994694e-05,3.0491804316365372e-05,2.2733530015740048e-06,9.519983795026976e-07
156,2.757728357390766e-05,3.4912712247102e-05,1.0009515308459757e-05,1.1728647447694382e-06,1.649223846420005e-05,8.91997454711098e-06,1.7229443048499398e-06,1.0609073540542887e-05,8.040841890948256e-06,7.250184213732982e-06
157,9.193106952177258e-06,2.35650703709928e-05,7.686524383471657e-06,1.4790827989673319e-05,2.3372410353066884e-05,1.6721016234063815e-05,6.0878265802897435e-06,2.6015760895936208e-05,8.404406135161222e-06,1.5279271908678875e-05
158,1.4249426111851e-05,7.703625955932977e-06,5.104287277446627e-06,1.1364569911431613e-05,1.715284446257861e-05,9.55775186715963e-06,3.082912897156688e-05,6.524805783601856e-06,3.2534806531334995e-05,9.201032961566401e-06
159,2.873774971579202e-05,3.764907591038217e-05,3.834494369088055e-05,3.053904753220898e-05,1.8436992706696167e-05,1.7504512005894043e-05,5.884434158731661e-06,6.878804043796716e-05,3.380558314688036e-05,9.846832810910234e-06
160,2.4336258098697324e-06,4.37906264827779e-06,1.302718445452254e-05,1.5865445940624672e-06,6.242349505785254e-06,7.1947883722425325e-06,1.7750311963232815e-05,1.3970106728223795e-05,1.7800063913375872e-05,2.2857310262979088e-06
161,1.0052977939350123e-05,3.389722408227513e-06,1.4932737946981293e-05,1.2899071766096234e-05,1.002817083435186e-05,6.789336695128274e-06,3.6596232446222264e-05,2.881835958870791e-05,5.835544374617105e-06,1.3490131599480812e-05
162,1.987044339374694e-05,1.7568898345374454e-05,1.9426585935065492e-05,1.6272527039835235e-05,1.7742758082820528e-05,7.86312881739013e-06,3.035387830705219e-05,1.748966645543181e-05,6.616213535607976e-06,4.66797167004163e-05
163,5.460199610187784e-06,1.8988328208054635e-06,5.316652076797748e-06,6.770745307887153e-06,2.3337315330899142e-05,1.551436296836552e-05,0.00010406182507997489,1.4698596418239036e-06,2.39733473347406e-06,5.600400343162986e-06
164,2.0761917104796907e-05,3.183493575848363e-05,2.8333676613653314e-05,5.1526340886475644e-05,3.9226033184012104e-05,2.0857203872290857e-06,3.5340593510499655e-05,4.649652488060816e-05,1.5012635698277358e-05,2.1682995905492632e-06
165,1.2981198884540557e-05,8.69226808537129e-06,8.878245850008854e-06,9.471910148160525e-06,1.0608094004230966e-06,1.3170330232979404e-05,0.00011583269270996214,4.184506163860224e-05,1.1716236855030002e-05,2.8728664004307096e-06
166,3.693381186057057e-05,1.1001104764407861e-05,3.760069453819455e-05,5.537547835679516e-06,5.961491641700742e-07,3.6746420569706803e-06,9.046835878431356e-06,7.905789837740462e-06,1.028696028579045e-05,1.813843619175138e-05
167,5.120121444071474e-06,1.9677339473559975e-05,2.569318108054651e-05,2.447705537202635e-05,2.410569875623045e-05,5.041438587402176e-06,2.6434296485099565e-05,2.8693319166738006e-05,8.17584754533594e-06,9.422851865104714e-06
168,8.044976010457289e-06,1.1466581685687327e-05,3.5238561877442123e-06,2.5747310249437556e-06,8.478736068639263e-09,1.796873313875853e-06,0.00012530695718513204,5.615870487318998e-05,5.728510860825436e-06,5.1981598071380136e-05
169,2.321190085456055e-05,2.9348552691901435e-05,3.263322334619482e-05,1.789057673290614e-05,3.872263575842179e-05,1.973532487681455e-05,0.00016053040109594978,6.378894737976372e-05,5.556901336100498e-07,2.4087453429702356e-05
170,1.5398866288800885e-06,1.4192944557832243e-05,1.1481552919850107e-05,9.81922977405007e-06,7.096380114889718e-06,7.655108245159645e-06,6.592112877967697e-05,1.1306262327942858e-05,4.2475298477614444e-06,1.1516997958262082e-05
171,1.0392414203083234e-06,2.421595333667441e-06,1.5136507094214042e-05,8.737374364349095e-06,3.108685247794011e-05,1.0094713232191178e-05,4.21897365949275e-06,4.193075277642145e-05,9.571316032678378e-06,6.693371180565224e-05
172,2.2893133809510465e-05,8.98554389434897e-06,2.1903704561668065e-05,5.245820447491929e-06,7.486105450424157e-06,8.138569269223915e-06,7.366469275240652e-05,5.902446625485685e-06,3.140561046413453e-06,2.2643632441910372e-06
173,8.261037320484413e-06,1.0468502580654582e-05,2.0397742576800897e-05,1.9705262632103357e-05,1.6855552356866003e-05,5.036431873822477e-06,0.00014748166468702526,3.1319704582565275e-05,1.1697594401039563e-05,2.4808449952515985e-05
174,9.69517752396016e-06,1.782977796042818e-05,8.092028378295197e-06,2.1283624877478665e-05,2.4897876489059316e-05,1.6121267224137502e-05,9.953442873056971e-05,2.53255027219402e-05,4.130305876566662e-05,5.908237606800204e-05
175,4.9715257275289554e-05,1.2197767660300506e-05,2.861502744044673e-05,2.1931901883765366e-05,3.425762398761305e-05,1.982224121480923e-05,0.00011550557809312444,6.050625236384811e-05,4.642231571563736e-06,5.8669053150947934e-05
176,1.1374184625277086e-05,3.1911212193864456e-05,4.4087361054411276e-05,3.617399850570296e-05,3.0471934269266687e-05,1.2135449376292928e-05,0.0002798128364043084,7.979470841462419e-05,1.0577666031538668e-05,3.2412074200942907e-06
177,9.208103251793514e-06,1.6244494500240983e-05,2.0305259912764715e-05,1.2373801754426872e-05,1.6386304875496592e-06,1.5152673167075578e-05,0.00010959783099621782,1.8205609187869873e-05,1.325022722572389e-05,1.0076223271963704e-05
178,9.61835434881078e-07,2.0737410016071437e-05,9.000393371654825e-06,3.299960848418025e-06,8.187337563663526e-06,1.3426130541866484e-05,1.5140113899702018e-05,3.56652537406407e-05,4.657427436885716e-05,3.8029875220326603e-05
179,9.232863488468938e-06,1.0413531966121073e-05,1.815355222659985e-05,1.1571367316071707e-05,2.3552712309818172e-05,8.468318140652827e-06,0.00019123305115234735,2.1181188869857128e-05,1.0304772070041156e-05,3.938309582491987e-06
180,1.966184463107698e-05,1.659020046785766e-05,2.01755649710837e-05,3.501088247456921e-05,6.461421285271784e-06,7.439430222052898e-06,0.00019609004876712085,5.512165987396341e-05,6.997187145958207e-06,1.738863145778089e-05
181,3.1030863556099614e-05,3.249743772628886e-05,7.428614718246547e-05,3.3095096499969264e-05,4.3802231565726865e-05,1.2952163643829262e-05,3.662391320928711e-06,2.707491129684414e-05,2.9121424191410555e-05,2.9943346997375347e-05
182,1.6804090099213894e-05,1.4528495802075818e-05,7.780503179275354e-06,1.1717674022258881e-05,4.3230006686838194e-05,4.166763020382448e-06,0.00010574166477337498,2.256081985467055e-05,2.8548646037583166e-05,8.600326728187426e-06
183,2.5644470477471577e-05,4.717840920714656e-07,1.930933088031134e-05,3.204472676823367e-05,2.3843950111804843e-06,3.26852952891328e-05,1.7546478333121e-05,4.3599784174086336e-05,7.6113599703850365e-06,3.666260821627257e-05
184,5.204907462863316e-05,4.287043956254128e-05,4.0338163061750516e-05,7.137282570690453e-06,4.231067650611351e-05,1.0984282288204529e-05,0.00013616690210320367,4.5084096345495794e-05,3.0667736390967297e-06,1.4948275488061738e-05
185,2.397522012219919e-05,1.879694469426698e-07,9.509964690024969e-06,3.205138681571866e-05,6.41613286269707e-06,3.806183545918923e-05,6.055803780364087e-05,2.2254845623110523e-06,5.677883195853923e-05,1.2340018065080258e-05
186,2.6028532981641198e-05,3.6660369932769933e-06,3.460174784939767e-05,8.074666546597375e-05,4.3810412368851484e-05,9.245484306554476e-06,0.0001573755441512567,6.670871179565136e-05,8.939718674046318e-07,2.8287658311034895e-05
187,5.896523175951955e-05,5.916092507851712e-05,6.154824017967087e-05,1.3283653949559371e-05,2.5823248860440142e-05,2.3082866731827874e-06,0.00011677648922637764,0.00011480563577076746,1.3614770257472756e-05,3.639054223539668e-05
188,1.5367745220245278e-05,2.5770614416910913e-05,2.3118470484681743e-05,4.406195659028314e-05,4.93165421039389e-05,7.57459738479171e-06,0.00018980179966216466,6.9859473879246325e-06,5.352864121049626e-05,9.04491736843701e-06
189,6.919611551859951e-06,3.55011668799662e-05,1.4407052359732308e-05,3.273564812135407e-05,8.94696099165851e-06,1.2970874008295582e-05,5.726645504093258e-05,1.4325936193223343e-05,3.0271614218689255e-05,2.0745800099423918e-05
190,2.8876125509914178e-05,4.774817660726483e-05,4.30929064914228e-05,1.9913403562227202e-05,3.423469931729419e-05,5.4222292568053434e-06,3.262470062590451e-05,1.1480842881871116e-05,1.2831677222765586e-05,7.059336147194575e-05
191,4.713480814558878e-05,7.432276617638396e-06,8.401927842750876e-05,7.010679004086085e-05,6.684392063371647e-05,4.063720800954075e-06,0.00019645442769569577,8.468622541568209e-05,6.282874259514639e-05,3.356266646140115e-05
192,6.361626061825775e-05,1.383253778105707e-05,3.654612179168963e-05,7.850194167812456e-05,5.247187321705453e-05,2.1054067555185741e-07,8.805620395573759e-05,0.00013064245381599917,2.2005456003378216e-05,1.1848043750014093e-05
193,3.924060058448705e-05,5.716741455335947e-05,9.111899972057342e-05,2.293826101027776e-05,8.693498618968287e-05,4.802474401657846e-05,0.00016577315290515872,0.00014351579139961905,3.5477917788868436e-05,3.8053320281909714e-05
194,2.7917750745112138e-05,8.624342453855752e-06,1.3766764933581466e-05,7.1103690622278285e-06,3.465093830076856e-05,5.78685106407748e-06,5.7363214988341324e-05,2.1323405033930832e-05,1.2051065700187582e-05,3.111600061958524e-05
195,6.388783021319674e-05,9.16484104933913e-06,1.9006658514945163e-05,8.753488884607599e-06,8.268586593093709e-06,1.5648235459353028e-05,0.00020604177154053932,1.3885202148878056e-05,2.55029061129237e-06,1.8221526656906557e-06
196,6.889061676557065e-05,2.1692871564954866e-05,0.0001441180462436617,0.0001454405130871587,0.0002047091684663185,4.959370255048985e-05,9.752640066585064e-05,0.00021212447374648982,2.9343881040527925e-05,7.54743386115852e-06
197,0.00010093720498267485,8.9578067575134e-05,0.00021583352864085767,0.00012381028754740355,0.00016849984688126326,6.909180546648414e-05,5.8466753090302154e-05,0.0003647631791080299,0.00011191826729405769,7.712857408054066e-05
198,0.00020225687889849765,0.00025291505816684096,0.00031852668200105325,0.0002619871942847457,0.00023029853426528705,1.8234604542089456e-05,9.096818256052127e-05,0.00046643643613153196,1.944499927716896e-05,7.338364695353359e-05
199,0.00020700752531892228,0.0002721759801827871,0.00036088604824675505,0.0002761024898257433,0.0003358100230039205,0.00011469500525096809,8.133396953457559e-05,0.0004813940818499731,3.8390628513880484e-05,0.00010384188486984165
